Date,NHL Team,NHL Opponent,NHL Result,NHL Team Score,NHL Opponent Score,NBA Team,NBA Opponent,NBA Result,NBA Team Score,NBA Opponent Score
2019-02-28,PHI,Columbus Blue Jackets,L,3,4,PHI,Oklahoma City Thunder,W,108,104
2019-03-06,PHI,Washington Capitals,L,3,5,PHI,Chicago Bulls,L,107,108
2019-03-15,PHI,Toronto Maple Leafs,L,6,7,PHI,Sacramento Kings,W,123,114
2019-03-17,PHI,Pittsburgh Penguins,W,2,1,PHI,Milwaukee Bucks,W,130,125
2019-03-19,PHI,Montreal Canadiens,L,1,3,PHI,Charlotte Hornets,W,118,114
2019-03-23,PHI,New York Islanders,L,2,4,PHI,Atlanta Hawks,L,127,129
2019-03-30,PHI,Carolina Hurricanes,L,2,5,PHI,Minnesota Timberwolves,W,118,109
2019-04-04,PHI,St. Louis Blues,L,3,7,PHI,Milwaukee Bucks,L,122,128
2019-04-06,PHI,Carolina Hurricanes,L,3,4,PHI,Chicago Bulls,W,116,96
2019-10-26,PHI,Columbus Blue Jackets,W,7,4,PHI,Detroit Pistons,W,117,111
2019-11-02,PHI,Toronto Maple Leafs,L,3,4,PHI,Portland Trail Blazers,W,129,128
2019-11-10,PHI,Boston Bruins,W,3,2,PHI,Charlotte Hornets,W,114,106
2019-11-13,PHI,Washington Capitals,L,1,2,PHI,Orlando Magic,L,97,112
2019-11-15,PHI,Ottawa Senators,L,1,2,PHI,Oklahoma City Thunder,L,119,127
2019-11-23,PHI,Calgary Flames,L,2,3,PHI,Miami Heat,W,113,86
2019-11-25,PHI,Vancouver Canucks,W,2,1,PHI,Toronto Raptors,L,96,101
2019-11-27,PHI,Columbus Blue Jackets,W,3,2,PHI,Sacramento Kings,W,97,91
2019-11-29,PHI,Detroit Red Wings,W,6,1,PHI,New York Knicks,W,101,95
2019-11-30,PHI,Montreal Canadiens,W,4,3,PHI,Indiana Pacers,W,119,116
2019-12-05,PHI,Arizona Coyotes,L,1,3,PHI,Washington Wizards,L,113,119
2019-12-07,PHI,Ottawa Senators,W,4,3,PHI,Cleveland Cavaliers,W,141,94
2019-12-15,PHI,Winnipeg Jets,L,3,7,PHI,Brooklyn Nets,L,89,109
2019-12-21,PHI,Ottawa Senators,W,5,4,PHI,Washington Wizards,W,125,108
2019-12-23,PHI,New York Rangers,W,5,1,PHI,Detroit Pistons,W,125,109
2019-12-28,PHI,San Jose Sharks,L,1,6,PHI,Miami Heat,L,116,117
2019-12-31,PHI,Los Angeles Kings,L,3,5,PHI,Indiana Pacers,L,97,115
2020-01-11,PHI,Tampa Bay Lightning,L,0,1,PHI,Dallas Mavericks,L,91,109
2020-01-13,PHI,Boston Bruins,W,6,5,PHI,Indiana Pacers,L,95,101
2020-01-15,PHI,St. Louis Blues,W,4,3,PHI,Brooklyn Nets,W,117,106
2020-01-18,PHI,Los Angeles Kings,W,4,1,PHI,New York Knicks,W,90,87
2020-02-01,PHI,Colorado Avalanche,W,6,3,PHI,Boston Celtics,L,95,116
2020-02-03,PHI,Detroit Red Wings,W,3,0,PHI,Miami Heat,L,106,137
2020-02-06,PHI,New Jersey Devils,L,0,5,PHI,Milwaukee Bucks,L,101,112
2020-02-11,PHI,New York Islanders,L,3,5,PHI,Los Angeles Clippers,W,110,103
2020-02-20,PHI,Columbus Blue Jackets,W,4,3,PHI,Brooklyn Nets,W,112,104
2020-02-22,PHI,Winnipeg Jets,W,4,2,PHI,Milwaukee Bucks,L,98,119
2020-03-01,PHI,New York Rangers,W,5,3,PHI,Los Angeles Clippers,L,130,136
2020-03-05,PHI,Carolina Hurricanes,W,4,1,PHI,Sacramento Kings,W,125,108
2020-03-07,PHI,Buffalo Sabres,W,3,1,PHI,Golden State Warriors,L,114,118
2021-01-23,PHI,Boston Bruins,L,1,6,PHI,Detroit Pistons,W,114,110
2021-01-31,PHI,New York Islanders,W,4,3,PHI,Indiana Pacers,W,119,110
2021-02-03,PHI,Boston Bruins,L,3,4,PHI,Charlotte Hornets,W,118,111
2021-02-21,PHI,Boston Bruins,L,3,7,PHI,Toronto Raptors,L,103,110
2021-02-27,PHI,Buffalo Sabres,W,3,0,PHI,Cleveland Cavaliers,L,109,112
2021-03-11,PHI,Washington Capitals,L,3,5,PHI,Chicago Bulls,W,127,105
2021-03-17,PHI,New York Rangers,L,0,9,PHI,Milwaukee Bucks,L,105,109
2021-03-20,PHI,New York Islanders,L,1,6,PHI,Sacramento Kings,W,129,105
