Date,NHL Team,NHL Opponent,NHL Result,NHL Team Score,NHL Opponent Score,NBA Team,NBA Opponent,NBA Result,NBA Team Score,NBA Opponent Score
2021-02-14,WSH,Pittsburgh Penguins,L,3,6,WAS,Boston Celtics,W,104,91
2021-02-20,WSH,New York Rangers,L,1,4,WAS,Portland Trail Blazers,W,118,111
2021-02-23,WSH,Pittsburgh Penguins,L,2,3,WAS,Los Angeles Clippers,L,116,135
2021-02-25,WSH,Pittsburgh Penguins,W,5,2,WAS,Denver Nuggets,W,112,110
2021-02-27,WSH,New Jersey Devils,W,5,2,WAS,Minnesota Timberwolves,W,128,112
2021-02-28,WSH,New Jersey Devils,W,3,2,WAS,Boston Celtics,L,110,111
2021-03-13,WSH,Philadelphia Flyers,W,5,4,WAS,Milwaukee Bucks,L,119,125
2021-03-15,WSH,Buffalo Sabres,W,6,0,WAS,Milwaukee Bucks,L,122,133
2021-03-25,WSH,New Jersey Devils,W,4,3,WAS,New York Knicks,L,102,106
2021-03-30,WSH,New York Rangers,L,2,5,WAS,Charlotte Hornets,L,104,114
2021-04-01,WSH,New York Islanders,L,4,8,WAS,Detroit Pistons,L,91,120
2021-04-09,WSH,Buffalo Sabres,W,4,3,WAS,Golden State Warriors,W,110,107
2021-04-17,WSH,Philadelphia Flyers,W,6,3,WAS,Detroit Pistons,W,121,100
2021-05-01,WSH,Pittsburgh Penguins,L,0,3,WAS,Dallas Mavericks,L,124,125
2021-05-03,WSH,New York Rangers,W,6,3,WAS,Indiana Pacers,W,154,141
2021-05-05,WSH,New York Rangers,W,4,2,WAS,Milwaukee Bucks,L,134,135
2021-05-08,WSH,Philadelphia Flyers,W,2,1,WAS,Indiana Pacers,W,133,132
2021-10-25,WSH,Ottawa Senators,W,7,5,WAS,Brooklyn Nets,L,90,104
2021-10-27,WSH,Detroit Red Wings,L,2,3,WAS,Boston Celtics,W,116,107
2021-11-01,WSH,Tampa Bay Lightning,L,2,3,WAS,Atlanta Hawks,L,111,118
2021-11-17,WSH,Los Angeles Kings,W,2,0,WAS,Charlotte Hornets,L,87,97
2021-11-20,WSH,San Jose Sharks,W,4,0,WAS,Miami Heat,W,103,100
2021-11-24,WSH,Montreal Canadiens,W,6,3,WAS,New Orleans Pelicans,L,102,127
2021-11-26,WSH,Florida Panthers,W,4,3,WAS,Oklahoma City Thunder,W,101,99
2021-12-06,WSH,Anaheim Ducks,W,4,3,WAS,Indiana Pacers,L,110,116
2021-12-11,WSH,Buffalo Sabres,W,3,2,WAS,Utah Jazz,L,98,123
2021-12-15,WSH,Chicago Blackhawks,L,4,5,WAS,Sacramento Kings,L,105,119
2022-01-07,WSH,St. Louis Blues,L,1,5,WAS,Chicago Bulls,L,122,130
2022-01-15,WSH,New York Islanders,W,2,0,WAS,Portland Trail Blazers,L,110,115
2022-02-01,WSH,Pittsburgh Penguins,W,4,3,WAS,Milwaukee Bucks,L,98,112
2022-02-02,WSH,Edmonton Oilers,L,3,5,WAS,Philadelphia 76ers,W,106,103
2022-02-10,WSH,Montreal Canadiens,W,5,2,WAS,Brooklyn Nets,W,113,112
2022-02-17,WSH,Philadelphia Flyers,W,5,3,WAS,Brooklyn Nets,W,117,103
2022-02-26,WSH,Philadelphia Flyers,L,1,2,WAS,Cleveland Cavaliers,L,86,92
2022-03-09,WSH,Edmonton Oilers,L,3,4,WAS,Los Angeles Clippers,L,109,115
2022-03-11,WSH,Vancouver Canucks,W,4,3,WAS,Los Angeles Lakers,L,109,122
2022-03-18,WSH,Carolina Hurricanes,W,4,3,WAS,New York Knicks,L,97,100
2022-03-25,WSH,Buffalo Sabres,W,4,3,WAS,Detroit Pistons,W,100,97
2022-04-03,WSH,Minnesota Wild,L,1,5,WAS,Boston Celtics,L,102,144
2022-04-06,WSH,Tampa Bay Lightning,W,4,3,WAS,Atlanta Hawks,L,103,118
2022-04-10,WSH,Boston Bruins,W,4,2,WAS,Charlotte Hornets,L,108,124
2022-10-31,WSH,Carolina Hurricanes,L,2,3,WAS,Philadelphia 76ers,L,111,118
2022-11-07,WSH,Edmonton Oilers,W,5,4,WAS,Charlotte Hornets,W,108,100
2022-11-13,WSH,Tampa Bay Lightning,L,3,6,WAS,Memphis Grizzlies,W,102,92
2022-11-23,WSH,Philadelphia Flyers,W,3,2,WAS,Miami Heat,L,105,113
2022-11-25,WSH,Calgary Flames,W,3,0,WAS,Miami Heat,L,107,110
2022-12-07,WSH,Philadelphia Flyers,W,4,1,WAS,Chicago Bulls,L,111,115
2022-12-09,WSH,Seattle Kraken,W,4,1,WAS,Indiana Pacers,L,111,121
2022-12-17,WSH,Toronto Maple Leafs,W,5,2,WAS,Los Angeles Clippers,L,93,102
2022-12-22,WSH,Ottawa Senators,W,3,2,WAS,Utah Jazz,L,112,120
2022-12-23,WSH,Winnipeg Jets,W,4,1,WAS,Sacramento Kings,W,125,111
2022-12-27,WSH,New York Rangers,W,4,0,WAS,Philadelphia 76ers,W,116,111
2023-01-03,WSH,Buffalo Sabres,L,4,5,WAS,Milwaukee Bucks,L,113,123
2023-01-06,WSH,Nashville Predators,L,2,3,WAS,Oklahoma City Thunder,L,110,127
