NBA Team,Date,Start,Opponent,Result,Team Score,Opponent Score
GSW,2016-03-27,8:00p,Philadelphia 76ers,W,117,105
GSW,2016-03-29,10:30p,Washington Wizards,W,102,94
GSW,2016-03-30,9:00p,Utah Jazz,W,103,96
GSW,2016-04-01,10:30p,Boston Celtics,L,106,109
GSW,2016-04-03,8:00p,Portland Trail Blazers,W,136,111
GSW,2016-04-05,10:30p,Minnesota Timberwolves,L,117,124
GSW,2016-04-07,10:30p,San Antonio Spurs,W,112,101
GSW,2016-04-09,8:00p,Memphis Grizzlies,W,100,99
GSW,2016-04-10,7:00p,San Antonio Spurs,W,92,86
GSW,2016-04-13,10:30p,Memphis Grizzlies,W,125,104
GSW,2016-10-25,10:30p,San Antonio Spurs,L,100,129
GSW,2016-10-28,9:30p,New Orleans Pelicans,W,122,114
GSW,2016-10-30,6:00p,Phoenix Suns,W,106,100
GSW,2016-11-01,10:00p,Portland Trail Blazers,W,127,104
GSW,2016-11-03,10:30p,Oklahoma City Thunder,W,122,96
GSW,2016-11-04,10:30p,Los Angeles Lakers,L,97,117
GSW,2016-11-07,10:30p,New Orleans Pelicans,W,116,106
GSW,2016-11-09,10:30p,Dallas Mavericks,W,116,95
GSW,2016-11-10,9:00p,Denver Nuggets,W,125,101
GSW,2016-11-13,8:00p,Phoenix Suns,W,133,120
GSW,2016-11-16,8:00p,Toronto Raptors,W,127,121
GSW,2016-11-18,8:00p,Boston Celtics,W,104,88
GSW,2016-11-19,8:30p,Milwaukee Bucks,W,124,121
GSW,2016-11-21,7:00p,Indiana Pacers,W,120,83
GSW,2016-11-23,10:30p,Los Angeles Lakers,W,149,106
GSW,2016-11-25,10:30p,Los Angeles Lakers,W,109,85
GSW,2016-11-26,10:30p,Minnesota Timberwolves,W,115,102
GSW,2016-11-28,10:30p,Atlanta Hawks,W,105,100
GSW,2016-12-01,10:30p,Houston Rockets,L,127,132
GSW,2016-12-03,10:30p,Phoenix Suns,W,138,109
GSW,2016-12-05,10:30p,Indiana Pacers,W,142,106
GSW,2016-12-07,10:30p,Los Angeles Clippers,W,115,98
GSW,2016-12-08,9:00p,Utah Jazz,W,106,99
GSW,2016-12-10,8:00p,Memphis Grizzlies,L,89,110
GSW,2016-12-11,7:00p,Minnesota Timberwolves,W,116,108
GSW,2016-12-13,8:00p,New Orleans Pelicans,W,113,109
GSW,2016-12-15,10:30p,New York Knicks,W,103,90
GSW,2016-12-17,10:30p,Portland Trail Blazers,W,135,90
GSW,2016-12-20,10:30p,Utah Jazz,W,104,74
GSW,2016-12-22,7:30p,Brooklyn Nets,W,117,101
GSW,2016-12-23,7:30p,Detroit Pistons,W,119,113
GSW,2016-12-25,2:30p,Cleveland Cavaliers,L,108,109
GSW,2016-12-28,10:30p,Toronto Raptors,W,121,111
GSW,2016-12-30,10:30p,Dallas Mavericks,W,108,99
GSW,2017-01-02,10:30p,Denver Nuggets,W,127,119
GSW,2017-01-04,10:30p,Portland Trail Blazers,W,125,117
GSW,2017-01-06,10:30p,Memphis Grizzlies,L,119,128
GSW,2017-01-08,9:00p,Sacramento Kings,W,117,106
GSW,2017-01-10,10:30p,Miami Heat,W,107,95
GSW,2017-01-12,10:30p,Detroit Pistons,W,127,107
