NBA Team,Date,Start,Opponent,Result,Team Score,Opponent Score
DAL,2016-11-30,8:30p,San Antonio Spurs,L,87,94
DAL,2016-12-01,7:00p,Charlotte Hornets,L,87,97
DAL,2016-12-03,8:30p,Chicago Bulls,W,107,82
DAL,2016-12-05,8:30p,Charlotte Hornets,L,101,109
DAL,2016-12-07,8:30p,Sacramento Kings,L,89,120
DAL,2016-12-09,8:30p,Indiana Pacers,W,111,103
DAL,2016-12-10,8:00p,Houston Rockets,L,87,109
DAL,2016-12-12,8:30p,Denver Nuggets,W,112,92
DAL,2016-12-14,8:30p,Detroit Pistons,L,85,95
DAL,2016-12-16,10:30p,Utah Jazz,L,100,103
DAL,2016-12-18,4:00p,Sacramento Kings,W,99,79
DAL,2016-12-19,9:00p,Denver Nuggets,L,107,117
DAL,2016-12-21,10:00p,Portland Trail Blazers,W,96,95
DAL,2016-12-23,10:30p,Los Angeles Clippers,W,90,88
DAL,2016-12-26,8:00p,New Orleans Pelicans,L,104,111
DAL,2016-12-27,8:30p,Houston Rockets,L,107,123
DAL,2016-12-29,10:30p,Los Angeles Lakers,W,101,89
DAL,2016-12-30,10:30p,Golden State Warriors,L,99,108
DAL,2017-01-03,8:30p,Washington Wizards,W,113,105
DAL,2017-01-05,8:30p,Phoenix Suns,L,95,102
DAL,2017-01-07,8:30p,Atlanta Hawks,L,82,97
DAL,2017-01-09,8:00p,Minnesota Timberwolves,L,92,101
DAL,2017-01-12,10:00p,Phoenix Suns,W,113,108
DAL,2017-01-15,2:00p,Minnesota Timberwolves,W,98,87
DAL,2017-01-17,8:00p,Chicago Bulls,W,99,98
