NHL Team,Date,Opponent,Result,Team Score,Opponent Score
BOS,2017-01-14,Philadelphia Flyers,W,6,3
BOS,2017-01-16,New York Islanders,L,0,4
BOS,2017-01-18,Detroit Red Wings,L,5,6
BOS,2017-01-20,Chicago Blackhawks,L,0,1
BOS,2017-01-22,Pittsburgh Penguins,L,1,5
BOS,2017-01-24,Detroit Red Wings,W,4,3
BOS,2017-01-26,Pittsburgh Penguins,W,4,3
BOS,2017-01-31,Tampa Bay Lightning,W,4,3
BOS,2017-02-01,Washington Capitals,L,3,5
BOS,2017-02-04,Toronto Maple Leafs,L,5,6
BOS,2017-02-09,San Jose Sharks,W,6,3
BOS,2017-02-11,Vancouver Canucks,W,4,3
BOS,2017-02-12,Montreal Canadiens,W,4,0
BOS,2017-02-19,San Jose Sharks,W,2,1
BOS,2017-02-22,Anaheim Ducks,L,3,5
BOS,2017-02-23,Los Angeles Kings,W,4,1
BOS,2017-02-26,Dallas Stars,W,6,3
BOS,2017-02-28,Arizona Coyotes,W,4,1
BOS,2017-03-02,New York Rangers,L,1,2
BOS,2017-03-04,New Jersey Devils,W,3,2
BOS,2017-03-06,Ottawa Senators,L,2,4
BOS,2017-03-08,Detroit Red Wings,W,6,1
BOS,2017-03-11,Philadelphia Flyers,W,2,1
BOS,2017-03-13,Vancouver Canucks,W,6,3
BOS,2017-03-15,Calgary Flames,W,5,2
BOS,2017-03-16,Edmonton Oilers,L,4,7
BOS,2017-03-20,Toronto Maple Leafs,L,2,4
BOS,2017-03-21,Ottawa Senators,L,2,3
BOS,2017-03-23,Tampa Bay Lightning,L,3,6
BOS,2017-03-25,New York Islanders,W,2,1
BOS,2017-03-28,Nashville Predators,W,4,1
BOS,2017-03-30,Dallas Stars,W,2,0
BOS,2017-04-01,Florida Panthers,W,5,2
BOS,2017-04-02,Chicago Blackhawks,W,3,2
BOS,2017-04-04,Tampa Bay Lightning,W,4,0
BOS,2017-04-06,Ottawa Senators,L,1,2
BOS,2017-04-08,Washington Capitals,L,1,3
BOS,2017-10-05,Nashville Predators,W,4,3
BOS,2017-10-09,Colorado Avalanche,L,0,4
