NHL Team,Date,Opponent,Result,Team Score,Opponent Score
LAK,2017-11-02,Toronto Maple Leafs,W,5,3
LAK,2017-11-04,Nashville Predators,L,3,4
LAK,2017-11-07,Anaheim Ducks,W,4,3
LAK,2017-11-09,Tampa Bay Lightning,L,2,5
LAK,2017-11-12,San Jose Sharks,L,1,2
LAK,2017-11-14,Vancouver Canucks,L,2,3
LAK,2017-11-16,Boston Bruins,L,1,2
LAK,2017-11-18,Florida Panthers,W,4,0
LAK,2017-11-19,Vegas Golden Knights,L,2,4
LAK,2017-11-22,Winnipeg Jets,L,1,2
LAK,2017-11-24,Arizona Coyotes,L,2,3
LAK,2017-11-25,Anaheim Ducks,W,2,1
LAK,2017-11-28,Detroit Red Wings,W,4,1
LAK,2017-11-30,Washington Capitals,W,5,2
LAK,2017-12-01,St. Louis Blues,W,4,1
LAK,2017-12-03,Chicago Blackhawks,W,3,1
LAK,2017-12-05,Minnesota Wild,W,5,2
LAK,2017-12-07,Ottawa Senators,W,4,3
LAK,2017-12-09,Carolina Hurricanes,W,3,2
LAK,2017-12-12,New Jersey Devils,L,1,5
LAK,2017-12-15,New York Rangers,L,2,4
LAK,2017-12-16,New York Islanders,L,3,4
LAK,2017-12-18,Philadelphia Flyers,W,4,1
LAK,2017-12-21,Colorado Avalanche,W,2,1
LAK,2017-12-23,San Jose Sharks,L,0,2
LAK,2017-12-28,Vegas Golden Knights,L,2,3
LAK,2017-12-30,Vancouver Canucks,W,4,3
LAK,2018-01-02,Edmonton Oilers,W,5,0
LAK,2018-01-04,Calgary Flames,L,3,4
LAK,2018-01-06,Nashville Predators,L,3,4
LAK,2018-01-13,Anaheim Ducks,L,2,4
LAK,2018-01-15,San Jose Sharks,L,1,4
LAK,2018-01-18,Pittsburgh Penguins,L,1,3
LAK,2018-01-19,Anaheim Ducks,L,1,2
LAK,2018-01-21,New York Rangers,W,4,2
LAK,2018-01-23,Vancouver Canucks,L,2,6
LAK,2018-01-24,Calgary Flames,W,2,1
LAK,2018-01-30,Dallas Stars,W,3,0
LAK,2018-02-01,Nashville Predators,L,0,5
LAK,2018-02-03,Arizona Coyotes,W,6,0
LAK,2018-02-07,Edmonton Oilers,W,5,2
LAK,2018-02-09,Florida Panthers,W,3,1
LAK,2018-02-10,Tampa Bay Lightning,L,3,4
LAK,2018-02-13,Carolina Hurricanes,L,3,7
LAK,2018-02-15,Pittsburgh Penguins,L,1,3
LAK,2018-02-17,Buffalo Sabres,W,4,2
LAK,2018-02-19,Chicago Blackhawks,W,3,1
LAK,2018-02-20,Winnipeg Jets,W,4,3
LAK,2018-02-22,Dallas Stars,L,0,2
