NHL Team,Date,Opponent,Result,Team Score,Opponent Score
DET,2017-03-08,Boston Bruins,L,1,6
DET,2017-03-10,Chicago Blackhawks,W,4,2
DET,2017-03-12,New York Rangers,L,1,4
DET,2017-03-15,Colorado Avalanche,L,1,3
DET,2017-03-16,Arizona Coyotes,W,5,4
DET,2017-03-18,Colorado Avalanche,W,5,1
DET,2017-03-20,Buffalo Sabres,L,1,2
DET,2017-03-21,Montreal Canadiens,W,2,1
DET,2017-03-24,Tampa Bay Lightning,L,1,2
DET,2017-03-26,Minnesota Wild,W,3,2
DET,2017-03-27,Carolina Hurricanes,W,4,3
DET,2017-03-28,Carolina Hurricanes,L,1,4
DET,2017-03-30,Tampa Bay Lightning,L,3,5
DET,2017-04-01,Toronto Maple Leafs,L,4,5
DET,2017-04-03,Ottawa Senators,W,5,4
DET,2017-04-04,Ottawa Senators,L,0,2
DET,2017-04-08,Montreal Canadiens,L,2,3
DET,2017-04-09,New Jersey Devils,W,4,1
DET,2017-10-05,Minnesota Wild,W,4,2
DET,2017-10-07,Ottawa Senators,W,2,1
DET,2017-10-10,Dallas Stars,L,2,4
DET,2017-10-12,Arizona Coyotes,W,4,2
DET,2017-10-13,Vegas Golden Knights,W,6,3
DET,2017-10-16,Tampa Bay Lightning,L,2,3
DET,2017-10-18,Toronto Maple Leafs,L,3,6
DET,2017-10-20,Washington Capitals,L,3,4
DET,2017-10-22,Vancouver Canucks,L,1,4
DET,2017-10-24,Buffalo Sabres,L,0,1
DET,2017-10-26,Tampa Bay Lightning,L,2,3
DET,2017-10-28,Florida Panthers,W,3,2
DET,2017-10-31,Arizona Coyotes,W,5,3
DET,2017-11-02,Ottawa Senators,L,1,3
DET,2017-11-05,Edmonton Oilers,W,4,0
DET,2017-11-06,Vancouver Canucks,W,3,2
DET,2017-11-09,Calgary Flames,L,3,6
DET,2017-11-11,Columbus Blue Jackets,L,1,2
DET,2017-11-15,Calgary Flames,W,8,2
DET,2017-11-17,Buffalo Sabres,W,3,1
DET,2017-11-19,Colorado Avalanche,L,3,4
DET,2017-11-22,Edmonton Oilers,L,2,6
DET,2017-11-24,New York Rangers,L,1,2
DET,2017-11-25,New Jersey Devils,L,3,4
DET,2017-11-28,Los Angeles Kings,L,1,4
DET,2017-11-30,Montreal Canadiens,L,3,6
DET,2017-12-02,Montreal Canadiens,L,1,10
DET,2017-12-05,Winnipeg Jets,W,5,1
DET,2017-12-09,St. Louis Blues,L,1,6
DET,2017-12-11,Florida Panthers,L,1,2
DET,2017-12-13,Boston Bruins,L,2,3
DET,2017-12-15,Toronto Maple Leafs,W,3,1
DET,2017-12-19,New York Islanders,W,6,3
DET,2017-12-20,Philadelphia Flyers,L,3,4
DET,2017-12-23,Boston Bruins,L,1,3
DET,2017-12-27,New Jersey Devils,L,1,3
DET,2017-12-29,New York Rangers,W,3,2
DET,2017-12-31,Pittsburgh Penguins,W,4,1
DET,2018-01-03,Ottawa Senators,W,2,1
DET,2018-01-05,Florida Panthers,W,4,2
DET,2018-01-07,Tampa Bay Lightning,L,2,5
DET,2018-01-13,Pittsburgh Penguins,L,1,4
DET,2018-01-14,Chicago Blackhawks,W,4,0
DET,2018-01-16,Dallas Stars,L,2,4
DET,2018-01-20,Carolina Hurricanes,L,1,3
DET,2018-01-22,New Jersey Devils,W,3,0
DET,2018-01-23,Philadelphia Flyers,L,2,3
DET,2018-01-25,Chicago Blackhawks,L,1,5
DET,2018-01-31,San Jose Sharks,W,2,1
DET,2018-02-02,Carolina Hurricanes,W,4,1
DET,2018-02-03,Florida Panthers,L,2,3
DET,2018-02-06,Boston Bruins,L,2,3
DET,2018-02-09,New York Islanders,L,6,7
DET,2018-02-11,Washington Capitals,W,5,4
DET,2018-02-13,Anaheim Ducks,W,2,1
DET,2018-02-15,Tampa Bay Lightning,L,1,4
DET,2018-02-17,Nashville Predators,W,3,1
DET,2018-02-18,Toronto Maple Leafs,L,2,3
DET,2018-02-20,Nashville Predators,L,2,3
DET,2018-02-22,Buffalo Sabres,L,2,3
DET,2018-02-24,Carolina Hurricanes,W,3,1
DET,2018-02-25,New York Rangers,W,3,2
DET,2018-02-28,St. Louis Blues,L,1,2
DET,2018-03-02,Winnipeg Jets,L,3,4
DET,2018-03-04,Minnesota Wild,L,1,4
DET,2018-03-06,Boston Bruins,L,5,6
